ダウンロードした時刻：2023/08/29 04:55:36

,札幌,札幌,札幌,仙台,仙台,仙台,名古屋,名古屋,名古屋,東京,東京,東京,広島,広島,広島,大阪,大阪,大阪,福岡,福岡,福岡
1992/3/23,1.1,8,1,2.9,8,1,6.6,8,1,3.9,8,1,7.6,8,1,8.8,8,1,11.5,8,1
1992/3/24,2.5,8,1,2.3,8,1,12.1,8,1,8.8,8,1,10.7,8,1,12.1,8,1,11.0,8,1
1992/3/25,2.6,8,1,6.4,8,1,12.6,8,1,10.6,8,1,11.4,8,1,12.8,8,1,12.0,8,1
1992/3/26,4.1,8,1,8.3,8,1,11.6,8,1,11.4,8,1,10.4,8,1,10.7,8,1,10.9,8,1
1992/3/27,5.1,8,1,7.4,8,1,9.6,8,1,10.2,8,1,9.5,8,1,9.3,8,1,9.9,8,1
1992/3/28,5.6,8,1,7.9,8,1,10.5,8,1,10.9,8,1,9.1,8,1,11.2,8,1,11.0,8,1
1992/3/29,6.0,8,1,7.7,8,1,11.8,8,1,10.3,8,1,12.5,8,1,13.2,8,1,12.4,8,1
1992/3/30,6.6,8,1,9.5,8,1,13.5,8,1,14.3,8,1,14.3,8,1,13.4,8,1,13.1,8,1
1992/3/31,9.2,8,1,9.9,8,1,13.5,8,1,14.2,8,1,13.2,8,1,13.6,8,1,14.5,8,1
1992/4/1,8.1,8,1,9.0,8,1,12.2,8,1,12.6,8,1,12.7,8,1,13.9,8,1,13.4,8,1
1992/4/2,9.5,8,1,12.6,8,1,15.1,8,1,17.3,8,1,14.4,8,1,15.1,8,1,13.6,8,1
1992/4/3,10.3,8,1,12.3,8,1,15.3,8,1,15.9,8,1,14.6,8,1,15.5,8,1,13.3,8,1
1992/4/4,10.9,8,1,10.3,8,1,14.8,8,1,15.2,8,1,14.0,8,1,15.2,8,1,14.0,8,1
1992/4/5,9.9,8,1,10.5,8,1,13.7,8,1,12.4,8,1,16.1,8,1,13.7,8,1,14.8,8,1
1992/4/6,4.7,8,1,9.6,8,1,16.3,8,1,15.7,8,1,15.3,8,1,15.4,8,1,13.9,8,1
1992/4/7,1.9,8,1,5.0,8,1,15.3,8,1,12.2,8,1,17.2,8,1,13.9,8,1,14.8,8,1
1992/4/8,3.2,8,1,6.6,8,1,14.8,8,1,12.0,8,1,16.5,8,1,14.8,8,1,16.3,8,1
1992/4/9,7.0,8,1,12.4,8,1,17.7,8,1,18.0,8,1,18.3,8,1,18.2,8,1,19.6,8,1
1992/4/10,5.1,8,1,7.8,8,1,14.8,8,1,11.6,8,1,16.7,8,1,16.0,8,1,16.4,8,1
1992/4/11,3.0,8,1,4.2,8,1,13.0,8,1,9.8,8,1,13.5,8,1,14.1,8,1,11.8,8,1
1992/4/12,3.3,8,1,6.2,8,1,9.0,8,1,11.1,8,1,9.8,8,1,10.0,8,1,11.8,8,1
1992/4/13,3.9,8,1,4.3,8,1,8.4,8,1,11.4,8,1,10.6,8,1,9.3,8,1,11.0,8,1
1992/4/14,3.9,8,1,6.8,8,1,10.2,8,1,11.7,8,1,10.7,8,1,10.8,8,1,12.2,8,1
1992/4/15,3.4,8,1,7.4,8,1,12.0,8,1,12.2,8,1,12.3,8,1,14.1,8,1,13.0,8,1
1992/4/16,4.0,8,1,8.1,8,1,12.8,8,1,14.1,8,1,11.1,8,1,12.9,8,1,11.1,8,1
1992/4/17,6.6,8,1,9.2,8,1,12.2,8,1,14.5,8,1,11.0,8,1,12.3,8,1,13.4,8,1
1992/4/18,5.9,8,1,10.5,8,1,15.1,8,1,16.2,8,1,15.9,8,1,17.3,8,1,18.5,8,1
1992/4/19,11.5,8,1,10.8,8,1,14.0,8,1,15.4,8,1,16.6,8,1,15.1,8,1,16.2,8,1
1992/4/20,7.4,8,1,10.5,8,1,14.7,8,1,15.6,8,1,15.6,8,1,15.6,8,1,15.9,8,1
1992/4/21,8.3,8,1,10.6,8,1,16.3,8,1,16.3,8,1,17.3,8,1,18.5,8,1,19.9,8,1
1992/4/22,8.1,8,1,11.4,8,1,15.6,8,1,17.4,8,1,17.7,8,1,16.5,8,1,18.1,8,1
1992/4/23,4.7,8,1,13.6,8,1,16.3,8,1,18.4,8,1,16.2,8,1,16.4,8,1,17.7,8,1
1992/4/24,8.9,8,1,14.5,8,1,15.5,8,1,18.7,8,1,15.8,8,1,17.2,8,1,18.8,8,1
1992/4/25,6.1,8,1,13.9,8,1,15.5,8,1,18.7,8,1,17.8,8,1,16.3,8,1,16.6,8,1
1992/4/26,9.8,8,1,11.3,8,1,15.1,8,1,16.3,8,1,16.7,8,1,16.2,8,1,16.5,8,1
1992/4/27,9.5,8,1,16.6,8,1,17.7,8,1,18.8,8,1,18.6,8,1,18.7,8,1,17.5,8,1
1992/4/28,12.3,8,1,13.6,8,1,20.0,8,1,19.3,8,1,20.1,8,1,20.8,8,1,18.9,8,1
1992/4/29,7.9,8,1,14.8,8,1,19.1,8,1,20.7,8,1,19.3,8,1,19.4,8,1,18.4,8,1
1992/4/30,7.0,8,1,7.4,8,1,14.2,8,1,13.1,8,1,15.2,8,1,14.8,8,1,15.4,8,1
1992/5/1,5.5,8,1,10.2,8,1,13.9,8,1,14.5,8,1,15.0,8,1,15.2,8,1,15.0,8,1
1992/5/2,6.8,8,1,12.0,8,1,14.3,8,1,16.2,8,1,14.6,8,1,15.5,8,1,15.7,8,1
1992/5/3,8.9,8,1,13.9,8,1,17.1,8,1,17.7,8,1,16.3,8,1,16.7,8,1,18.1,8,1
1992/5/4,7.1,8,1,12.1,8,1,17.0,8,1,17.9,8,1,19.1,8,1,19.0,8,1,18.4,8,1
1992/5/5,5.8,8,1,10.5,8,1,16.2,8,1,15.8,8,1,18.3,8,1,16.2,8,1,20.8,8,1
1992/5/6,8.1,8,1,8.5,8,1,15.4,8,1,13.2,8,1,18.5,8,1,17.1,8,1,19.7,8,1
1992/5/7,8.0,8,1,8.7,8,1,14.2,8,1,13.6,8,1,19.6,8,1,17.1,8,1,22.4,8,1
1992/5/8,8.9,8,1,14.2,8,1,18.2,8,1,21.6,8,1,20.3,8,1,20.7,8,1,20.5,8,1
1992/5/9,12.0,8,1,17.9,8,1,19.4,8,1,20.9,8,1,20.3,8,1,19.3,8,1,18.1,8,1
1992/5/10,11.5,8,1,13.1,8,1,16.9,8,1,13.2,8,1,17.9,8,1,15.8,8,1,17.2,8,1
1992/5/11,12.4,8,1,11.3,8,1,15.4,8,1,13.7,8,1,16.2,8,1,16.9,8,1,17.2,8,1
1992/5/12,13.8,8,1,10.2,8,1,15.7,8,1,15.2,8,1,18.6,8,1,18.9,8,1,21.2,8,1
1992/5/13,12.7,8,1,12.2,8,1,14.8,8,1,16.6,8,1,20.5,8,1,17.2,8,1,23.1,8,1
1992/5/14,10.5,8,1,15.9,8,1,17.3,8,1,20.1,8,1,21.4,8,1,19.1,8,1,19.1,8,1
1992/5/15,13.3,8,1,15.5,8,1,17.4,8,1,18.6,8,1,17.0,8,1,18.0,8,1,17.3,8,1
1993/3/10,1.1,8,1,3.4,8,1,7.8,8,1,5.3,8,1,8.8,8,1,8.2,8,1,9.3,8,1
1993/3/11,0.8,8,1,3.3,8,1,7.8,8,1,8.2,8,1,8.1,8,1,8.4,8,1,8.2,8,1
1993/3/12,0.3,8,1,2.9,8,1,7.8,8,1,4.9,8,1,8.0,8,1,8.5,8,1,8.1,8,1
1993/3/13,-1.6,8,1,2.9,8,1,6.1,8,1,6.4,8,1,8.4,8,1,7.0,8,1,8.7,8,1
1993/3/14,-2.6,8,1,2.7,8,1,7.6,8,1,8.9,8,1,7.8,8,1,8.8,8,1,10.2,8,1
1993/3/15,-1.7,8,1,3.3,8,1,5.5,8,1,4.5,8,1,7.3,8,1,5.8,8,1,9.7,8,1
1993/3/16,-1.1,8,1,2.2,8,1,4.9,8,1,6.0,8,1,5.6,8,1,4.9,8,1,6.9,8,1
1993/3/17,1.7,8,1,4.6,8,1,4.8,8,1,6.8,8,1,5.6,8,1,4.8,8,1,6.8,8,1
1993/3/18,-0.8,8,1,4.5,8,1,7.1,8,1,7.6,8,1,6.2,8,1,6.8,8,1,6.9,8,1
1993/3/19,-1.0,8,1,3.1,8,1,6.9,8,1,7.1,8,1,6.0,8,1,7.0,8,1,8.1,8,1
1993/3/20,-0.6,8,1,2.6,8,1,6.4,8,1,6.1,8,1,6.3,8,1,6.3,8,1,8.5,8,1
1993/3/21,3.1,8,1,4.3,8,1,8.0,8,1,7.9,8,1,7.4,8,1,7.7,8,1,8.8,8,1
1993/3/22,5.0,8,1,7.2,8,1,9.8,8,1,9.9,8,1,10.4,8,1,9.9,8,1,12.6,8,1
1993/3/23,5.5,8,1,8.1,8,1,11.7,8,1,11.2,8,1,12.4,8,1,12.8,8,1,13.0,8,1
1993/3/24,6.4,8,1,8.2,8,1,10.8,8,1,12.1,8,1,12.3,8,1,13.7,8,1,16.0,8,1
1993/3/25,5.2,8,1,9.6,8,1,13.0,8,1,14.2,8,1,13.7,8,1,13.5,8,1,12.9,8,1
1993/3/26,5.3,8,1,9.9,8,1,12.2,8,1,12.8,8,1,12.6,8,1,13.5,8,1,13.0,8,1
1993/3/27,2.6,8,1,8.6,8,1,13.5,8,1,13.8,8,1,13.2,8,1,14.5,8,1,14.1,8,1
1993/3/28,-2.4,8,1,5.2,8,1,10.5,8,1,10.4,8,1,10.6,8,1,11.4,8,1,12.0,8,1
1993/3/29,-1.6,8,1,1.0,8,1,5.8,8,1,8.1,8,1,7.3,8,1,6.5,8,1,9.0,8,1
1993/3/30,3.4,8,1,4.6,8,1,7.4,8,1,9.0,8,1,7.8,8,1,8.1,8,1,10.8,8,1
1993/3/31,7.2,8,1,8.1,8,1,11.8,8,1,12.1,8,1,11.3,8,1,13.6,8,1,13.3,8,1
1993/4/1,6.3,8,1,11.5,8,1,12.7,8,1,13.3,8,1,13.8,8,1,14.7,8,1,13.7,8,1
1993/4/2,6.1,8,1,10.4,8,1,13.7,8,1,15.1,8,1,12.4,8,1,14.0,8,1,12.8,8,1
1993/4/3,6.5,8,1,10.4,8,1,15.7,8,1,15.4,8,1,15.3,8,1,16.6,8,1,14.3,8,1
1993/4/4,5.3,8,1,7.9,8,1,13.6,8,1,14.2,8,1,13.8,8,1,14.4,8,1,13.4,8,1
1993/4/5,3.2,8,1,7.1,8,1,10.2,8,1,9.2,8,1,10.6,8,1,9.5,8,1,11.2,8,1
1993/4/6,1.8,8,1,6.7,8,1,9.4,8,1,10.4,8,1,9.6,8,1,10.0,8,1,10.9,8,1
1993/4/7,2.7,8,1,7.3,8,1,8.6,8,1,11.6,8,1,10.5,8,1,10.8,8,1,11.7,8,1
1993/4/8,3.3,8,1,6.7,8,1,7.7,8,1,10.9,8,1,7.7,8,1,8.6,8,1,8.4,8,1
1993/4/9,3.2,8,1,5.8,8,1,8.3,8,1,9.4,8,1,7.5,8,1,7.9,8,1,8.7,8,1
1993/4/10,2.4,8,1,5.6,8,1,8.0,8,1,9.4,8,1,8.1,8,1,9.0,8,1,9.5,8,1
1993/4/11,3.8,8,1,6.0,8,1,7.3,8,1,9.4,8,1,8.7,8,1,9.0,8,1,9.5,8,1
1993/4/12,3.3,8,1,7.0,8,1,9.2,8,1,9.9,8,1,10.6,8,1,9.3,8,1,10.8,8,1
1993/4/13,6.7,8,1,7.4,8,1,9.8,8,1,9.0,8,1,10.7,8,1,10.5,8,1,11.9,8,1
1993/4/14,9.5,8,1,9.2,8,1,11.8,8,1,11.6,8,1,13.0,8,1,13.4,8,1,14.0,8,1
1993/4/15,8.7,8,1,12.4,8,1,13.3,8,1,15.1,8,1,13.2,8,1,14.4,8,1,14.6,8,1
1993/4/16,11.9,8,1,14.1,8,1,14.3,8,1,15.9,8,1,14.9,8,1,15.6,8,1,15.6,8,1
1993/4/17,13.0,8,1,14.6,8,1,15.7,8,1,15.3,8,1,15.5,8,1,16.6,8,1,16.3,8,1
1993/4/18,4.4,8,1,14.3,8,1,16.9,8,1,19.4,8,1,16.9,8,1,17.9,8,1,18.0,8,1
1993/4/19,3.4,8,1,8.5,8,1,18.3,8,1,14.7,8,1,17.7,8,1,18.9,8,1,17.4,8,1
1993/4/20,4.7,8,1,6.4,8,1,18.4,8,1,10.4,8,1,18.8,8,1,20.0,8,1,17.1,8,1
1993/4/21,6.0,8,1,7.6,8,1,16.8,8,1,10.2,8,1,19.1,8,1,19.6,8,1,16.2,8,1
1993/4/22,9.5,8,1,12.4,8,1,14.9,8,1,14.5,8,1,16.3,8,1,16.2,8,1,17.1,8,1
1993/4/23,9.9,8,1,15.0,8,1,18.3,8,1,18.6,8,1,20.4,8,1,19.2,8,1,22.4,8,1
1993/4/24,6.9,8,1,12.9,8,1,18.0,8,1,20.5,8,1,20.2,8,1,19.9,8,1,22.2,8,1
1993/4/25,3.5,8,1,12.0,8,1,14.0,8,1,19.7,8,1,14.6,8,1,15.3,8,1,14.0,8,1
1993/4/26,9.4,8,1,10.4,8,1,12.8,8,1,14.7,8,1,14.1,8,1,14.8,8,1,15.9,8,1
1993/4/27,8.4,8,1,13.6,8,1,17.6,8,1,20.3,8,1,19.5,8,1,19.6,8,1,19.6,8,1
1993/4/28,7.5,8,1,10.6,8,1,15.3,8,1,14.7,8,1,18.0,8,1,16.6,8,1,19.2,8,1
1993/4/29,7.0,8,1,6.1,8,1,14.2,8,1,9.0,8,1,17.2,8,1,15.2,8,1,15.1,8,1
1993/4/30,6.7,8,1,4.5,8,1,13.1,8,1,10.4,8,1,17.4,8,1,15.3,8,1,16.5,8,1
1993/5/1,7.2,8,1,6.7,8,1,13.2,8,1,10.3,8,1,15.0,8,1,14.1,8,1,15.8,8,1
1993/5/2,9.0,8,1,7.2,8,1,11.5,8,1,9.2,8,1,14.0,8,1,15.3,8,1,16.6,8,1
1993/5/3,5.7,8,1,12.0,8,1,13.5,8,1,14.3,8,1,15.5,8,1,15.5,8,1,14.5,8,1
1993/5/4,7.8,8,1,9.2,8,1,14.6,8,1,13.9,8,1,15.8,8,1,16.1,8,1,16.4,8,1
1993/5/5,10.0,8,1,9.8,8,1,15.5,8,1,14.8,8,1,17.1,8,1,17.9,8,1,18.9,8,1
1993/5/6,11.9,8,1,13.1,8,1,16.6,8,1,17.4,8,1,16.7,8,1,18.2,8,1,17.7,8,1
1993/5/7,11.8,8,1,13.9,8,1,19.0,8,1,18.4,8,1,19.5,8,1,20.3,8,1,18.9,8,1
1993/5/8,12.8,8,1,12.4,8,1,17.9,8,1,16.7,8,1,20.1,8,1,20.1,8,1,18.8,8,1
1993/5/9,11.0,8,1,14.4,8,1,17.2,8,1,17.6,8,1,18.9,8,1,19.4,8,1,17.8,8,1
1993/5/10,11.9,8,1,12.4,8,1,15.2,8,1,15.4,8,1,16.2,8,1,16.6,8,1,14.3,8,1
1993/5/11,13.5,8,1,16.9,8,1,18.9,8,1,19.6,8,1,16.6,8,1,18.1,8,1,18.1,8,1
1993/5/12,15.3,8,1,19.7,8,1,21.0,8,1,21.1,8,1,20.8,8,1,21.3,8,1,22.4,8,1
1993/5/13,13.9,8,1,18.5,8,1,24.0,8,1,24.6,8,1,23.5,8,1,22.9,8,1,25.1,8,1
1993/5/14,11.7,8,1,10.8,8,1,17.7,8,1,13.6,8,1,17.8,8,1,16.0,8,1,17.3,8,1
1993/5/15,9.5,8,1,11.7,8,1,15.3,8,1,15.5,8,1,16.4,8,1,15.6,8,1,16.4,8,1
1994/3/10,-2.2,8,1,2.6,8,1,7.6,8,1,5.7,8,1,6.9,8,1,7.9,8,1,6.5,8,1
1994/3/11,-3.9,8,1,1.9,8,1,6.0,8,1,7.3,8,1,6.2,8,1,6.8,8,1,6.7,8,1
1994/3/12,-1.9,8,1,3.4,8,1,5.3,8,1,8.3,8,1,6.3,8,1,5.9,8,1,7.6,8,1
1994/3/13,-2.5,8,1,1.4,8,1,6.2,8,1,6.2,8,1,8.4,8,1,6.9,8,1,9.5,8,1
1994/3/14,-2.1,8,1,2.0,8,1,5.5,8,1,5.3,8,1,6.4,8,1,6.0,8,1,6.0,8,1
1994/3/15,-1.3,8,1,2.1,8,1,4.4,8,1,6.0,8,1,4.9,8,1,5.7,8,1,6.8,8,1
1994/3/16,0.6,8,1,3.9,8,1,6.0,8,1,7.6,8,1,5.7,8,1,6.8,8,1,6.4,8,1
1994/3/17,-0.2,8,1,4.8,8,1,7.3,8,1,9.9,8,1,7.9,8,1,8.7,8,1,8.1,8,1
1994/3/18,0.1,8,1,4.1,8,1,7.8,8,1,6.6,8,1,9.3,8,1,9.3,8,1,9.2,8,1
1994/3/19,-0.3,8,1,4.4,8,1,10.4,8,1,9.1,8,1,10.2,8,1,11.6,8,1,10.4,8,1
1994/3/20,0.9,8,1,5.4,8,1,8.9,8,1,9.4,8,1,10.6,8,1,9.6,8,1,10.3,8,1
1994/3/21,0.0,8,1,2.9,8,1,7.8,8,1,8.1,8,1,8.5,8,1,7.6,8,1,9.5,8,1
1994/3/22,-0.3,8,1,4.3,8,1,7.8,8,1,6.3,8,1,7.1,8,1,9.1,8,1,8.8,8,1
1994/3/23,0.6,8,1,3.0,8,1,9.0,8,1,5.9,8,1,8.2,8,1,11.1,8,1,10.8,8,1
1994/3/24,1.7,8,1,8.0,8,1,9.1,8,1,11.3,8,1,6.4,8,1,9.2,8,1,8.4,8,1
1994/3/25,0.2,8,1,4.7,8,1,5.8,8,1,9.5,8,1,5.6,8,1,7.0,8,1,6.7,8,1
1994/3/26,-1.6,8,1,3.5,8,1,5.6,8,1,7.8,8,1,4.9,8,1,6.2,8,1,6.1,8,1
1994/3/27,0.4,8,1,4.0,8,1,6.3,8,1,8.7,8,1,7.3,8,1,7.3,8,1,8.1,8,1
1994/3/28,5.3,8,1,9.4,8,1,8.9,8,1,11.1,8,1,9.2,8,1,10.2,8,1,10.2,8,1
1994/3/29,0.9,8,1,6.7,8,1,10.0,8,1,11.8,8,1,11.8,8,1,10.4,8,1,12.0,8,1
1994/3/30,-0.5,8,1,5.4,8,1,9.1,8,1,8.7,8,1,10.1,8,1,9.1,8,1,10.6,8,1
1994/3/31,1.6,8,1,6.5,8,1,12.2,8,1,13.1,8,1,12.0,8,1,12.6,8,1,12.4,8,1
1994/4/1,6.9,8,1,8.3,8,1,12.8,8,1,14.6,8,1,11.7,8,1,14.0,8,1,11.0,8,1
1994/4/2,8.6,8,1,11.8,8,1,14.1,8,1,16.5,8,1,14.1,8,1,14.8,8,1,13.9,8,1
1994/4/3,3.0,8,1,7.7,8,1,13.5,8,1,14.8,8,1,14.9,8,1,13.6,8,1,14.5,8,1
1994/4/4,5.7,8,1,8.0,8,1,13.7,8,1,13.5,8,1,16.8,8,1,14.2,8,1,16.4,8,1
1994/4/5,7.0,8,1,11.7,8,1,18.4,8,1,17.1,8,1,18.6,8,1,18.3,8,1,18.2,8,1
1994/4/6,5.5,8,1,11.2,8,1,18.7,8,1,18.6,8,1,17.0,8,1,19.3,8,1,16.4,8,1
1994/4/7,3.3,8,1,12.6,8,1,14.9,8,1,17.5,8,1,15.5,8,1,16.4,8,1,16.8,8,1
1994/4/8,1.7,8,1,7.8,8,1,12.4,8,1,12.8,8,1,13.1,8,1,11.6,8,1,12.5,8,1
1994/4/9,1.4,8,1,4.3,8,1,8.4,8,1,8.0,8,1,9.7,8,1,8.5,8,1,10.2,8,1
1994/4/10,3.7,8,1,5.3,8,1,9.9,8,1,9.5,8,1,11.0,8,1,11.0,8,1,12.6,8,1
1994/4/11,6.3,8,1,7.6,8,1,14.4,8,1,13.3,8,1,14.7,8,1,15.5,8,1,16.2,8,1
1994/4/12,8.2,8,1,11.3,8,1,14.9,8,1,16.5,8,1,15.5,8,1,17.0,8,1,16.4,8,1
1994/4/13,8.2,8,1,13.2,8,1,14.5,8,1,16.1,8,1,15.3,8,1,14.6,8,1,14.2,8,1
1994/4/14,8.3,8,1,11.8,8,1,12.8,8,1,12.9,8,1,13.3,8,1,14.1,8,1,14.0,8,1
1994/4/15,11.3,8,1,14.4,8,1,14.3,8,1,15.7,8,1,14.1,8,1,16.6,8,1,14.8,8,1
1994/4/16,13.3,8,1,15.5,8,1,16.3,8,1,17.3,8,1,16.4,8,1,18.1,8,1,16.5,8,1
1994/4/17,7.6,8,1,14.8,8,1,17.7,8,1,18.9,8,1,18.6,8,1,18.9,8,1,17.7,8,1
1994/4/18,7.7,8,1,9.5,8,1,14.6,8,1,14.7,8,1,14.8,8,1,16.1,8,1,16.4,8,1
1994/4/19,4.6,8,1,13.2,8,1,16.5,8,1,16.3,8,1,17.3,8,1,17.4,8,1,17.2,8,1
1994/4/20,5.3,8,1,8.7,8,1,16.6,8,1,15.2,8,1,16.7,8,1,18.3,8,1,16.3,8,1
1994/4/21,8.2,8,1,11.5,8,1,17.8,8,1,17.4,8,1,17.3,8,1,19.7,8,1,16.7,8,1
1994/4/22,6.5,8,1,12.0,8,1,18.0,8,1,18.5,8,1,16.9,8,1,19.5,8,1,17.2,8,1
1994/4/23,8.3,8,1,10.0,8,1,14.8,8,1,16.2,8,1,15.9,8,1,16.5,8,1,15.3,8,1
1994/4/24,9.6,8,1,12.9,8,1,16.7,8,1,16.4,8,1,17.9,8,1,16.9,8,1,15.9,8,1
1994/4/25,10.1,8,1,13.8,8,1,18.0,8,1,18.0,8,1,17.9,8,1,18.6,8,1,16.0,8,1
1994/4/26,7.3,8,1,13.6,8,1,19.6,8,1,18.3,8,1,18.7,8,1,19.9,8,1,16.5,8,1
1994/4/27,9.3,8,1,11.6,8,1,17.3,8,1,17.1,8,1,17.7,8,1,18.4,8,1,16.8,8,1
1994/4/28,10.3,8,1,12.9,8,1,16.2,8,1,16.7,8,1,18.2,8,1,18.3,8,1,17.7,8,1
1994/4/29,8.1,8,1,10.6,8,1,17.4,8,1,18.1,8,1,17.2,8,1,18.4,8,1,18.9,8,1
1994/4/30,6.0,8,1,12.5,8,1,17.5,8,1,17.6,8,1,19.0,8,1,20.2,8,1,20.0,8,1
1994/5/1,5.6,8,1,8.1,8,1,16.8,8,1,14.3,8,1,20.2,8,1,20.3,8,1,22.0,8,1
1994/5/2,7.0,8,1,8.1,8,1,18.9,8,1,12.0,8,1,21.5,8,1,21.7,8,1,21.3,8,1
1994/5/3,9.0,8,1,8.4,8,1,19.2,8,1,13.8,8,1,20.9,8,1,22.5,8,1,22.8,8,1
1994/5/4,8.7,8,1,12.8,8,1,21.1,8,1,18.4,8,1,21.1,8,1,22.2,8,1,18.7,8,1
1994/5/5,11.1,8,1,14.7,8,1,17.4,8,1,20.9,8,1,16.8,8,1,17.2,8,1,15.2,8,1
1994/5/6,11.5,8,1,14.9,8,1,16.7,8,1,17.7,8,1,18.5,8,1,17.6,8,1,19.3,8,1
1994/5/7,13.2,8,1,19.0,8,1,18.6,8,1,20.2,8,1,19.0,8,1,19.8,8,1,21.9,8,1
1994/5/8,12.5,8,1,18.3,8,1,20.6,8,1,22.2,8,1,20.5,8,1,20.8,8,1,21.7,8,1
1994/5/9,13.3,8,1,14.8,8,1,18.7,8,1,19.2,8,1,19.6,8,1,19.8,8,1,20.0,8,1
1994/5/10,15.4,8,1,15.6,8,1,19.7,8,1,19.9,8,1,20.3,8,1,20.4,8,1,22.6,8,1
1994/5/11,15.5,8,1,18.1,8,1,16.7,8,1,19.3,8,1,17.7,8,1,18.2,8,1,19.5,8,1
1994/5/12,13.4,8,1,16.3,8,1,18.9,8,1,17.9,8,1,20.2,8,1,18.6,8,1,17.6,8,1
1994/5/13,14.5,8,1,14.5,8,1,19.8,8,1,19.4,8,1,19.8,8,1,20.2,8,1,19.0,8,1
1994/5/14,11.6,8,1,13.5,8,1,21.8,8,1,19.6,8,1,21.2,8,1,22.6,8,1,21.7,8,1
1994/5/15,10.8,8,1,12.7,8,1,19.5,8,1,18.2,8,1,19.7,8,1,20.8,8,1,19.8,8,1
1995/3/10,1.9,8,1,3.6,8,1,8.1,8,1,6.1,8,1,10.0,8,1,10.1,8,1,11.6,8,1
1995/3/11,2.7,8,1,2.8,8,1,6.5,8,1,10.0,8,1,9.5,8,1,9.6,8,1,10.6,8,1
1995/3/12,2.5,8,1,3.2,8,1,6.9,8,1,8.5,8,1,7.1,8,1,9.0,8,1,9.1,8,1
1995/3/13,3.0,8,1,2.9,8,1,8.2,8,1,7.4,8,1,8.1,8,1,8.5,8,1,9.4,8,1
1995/3/14,4.3,8,1,4.3,8,1,8.7,8,1,9.0,8,1,8.4,8,1,8.1,8,1,9.1,8,1
1995/3/15,3.7,8,1,5.6,8,1,9.6,8,1,9.4,8,1,9.6,8,1,10.1,8,1,10.5,8,1
1995/3/16,4.4,8,1,6.7,8,1,11.2,8,1,11.0,8,1,10.5,8,1,12.4,8,1,14.7,8,1
1995/3/17,5.5,8,1,10.8,8,1,14.0,8,1,15.3,8,1,11.2,8,1,13.5,8,1,10.0,8,1
1995/3/18,-0.4,8,1,2.7,8,1,8.2,8,1,6.6,8,1,7.7,8,1,8.5,8,1,6.4,8,1
1995/3/19,1.4,8,1,4.0,8,1,7.0,8,1,7.0,8,1,6.7,8,1,7.6,8,1,7.2,8,1
1995/3/20,3.0,8,1,6.6,8,1,7.9,8,1,9.6,8,1,8.2,8,1,9.1,8,1,10.5,8,1
1995/3/21,3.8,8,1,9.5,8,1,10.4,8,1,11.8,8,1,11.4,8,1,12.4,8,1,14.1,8,1
1995/3/22,-0.1,8,1,7.7,8,1,12.7,8,1,13.9,8,1,13.9,8,1,13.8,8,1,13.9,8,1
1995/3/23,-2.0,8,1,4.9,8,1,13.4,8,1,11.4,8,1,14.4,8,1,14.3,8,1,14.2,8,1
1995/3/24,-1.4,8,1,5.7,8,1,12.7,8,1,12.2,8,1,14.4,8,1,15.9,8,1,13.0,8,1
1995/3/25,-1.7,8,1,3.7,8,1,10.3,8,1,7.2,8,1,11.2,8,1,10.2,8,1,10.6,8,1
1995/3/26,-0.8,8,1,1.0,8,1,6.6,8,1,3.4,8,1,9.3,8,1,8.1,8,1,9.2,8,1
1995/3/27,1.0,8,1,4.5,8,1,8.9,8,1,8.9,8,1,10.0,8,1,10.5,8,1,11.0,8,1
1995/3/28,3.1,8,1,6.1,8,1,9.0,8,1,8.9,8,1,10.3,8,1,9.3,8,1,11.2,8,1
1995/3/29,3.9,8,1,6.0,8,1,9.2,8,1,8.6,8,1,10.2,8,1,10.4,8,1,10.9,8,1
1995/3/30,5.3,8,1,7.9,8,1,10.8,8,1,9.6,8,1,11.7,8,1,12.3,8,1,11.7,8,1
1995/3/31,4.8,8,1,11.2,8,1,13.4,8,1,15.6,8,1,14.5,8,1,14.5,8,1,13.6,8,1
1995/4/1,3.8,8,1,8.0,8,1,9.4,8,1,13.5,8,1,10.8,8,1,11.3,8,1,10.0,8,1
1995/4/2,2.4,8,1,6.0,8,1,7.5,8,1,10.0,8,1,7.5,8,1,9.0,8,1,9.4,8,1
1995/4/3,4.0,8,1,4.8,8,1,6.9,8,1,9.1,8,1,7.7,8,1,7.7,8,1,8.3,8,1
1995/4/4,5.6,8,1,9.3,8,1,9.9,8,1,10.7,8,1,9.3,8,1,10.4,8,1,10.3,8,1
1995/4/5,5.3,8,1,10.0,8,1,12.4,8,1,13.2,8,1,13.3,8,1,13.6,8,1,13.0,8,1
1995/4/6,8.0,8,1,11.4,8,1,14.2,8,1,14.5,8,1,13.1,8,1,15.1,8,1,14.5,8,1
1995/4/7,7.1,8,1,12.3,8,1,14.4,8,1,14.7,8,1,15.3,8,1,15.0,8,1,14.5,8,1
1995/4/8,6.2,8,1,9.6,8,1,13.7,8,1,13.9,8,1,14.6,8,1,15.1,8,1,16.7,8,1
1995/4/9,6.4,8,1,13.0,8,1,13.2,8,1,15.2,8,1,14.5,8,1,14.1,8,1,15.5,8,1
1995/4/10,2.9,8,1,9.1,8,1,13.0,8,1,14.2,8,1,13.6,8,1,13.1,8,1,13.3,8,1
